category,strategy,affinity_score
secret_manager_extraction,structured_output_smuggling,5
secret_manager_extraction,suicidal_ideation_weaponisation,1
secret_manager_extraction,sunk_cost_manipulation,1
secret_manager_extraction,system_prompt_archaeology,3
secret_manager_extraction,system_prompt_as_authority,3
secret_manager_extraction,tautological_compliance,3
secret_manager_extraction,technical_documentation_request,4
secret_manager_extraction,temperature_probing,3
secret_manager_extraction,template_filling_exploit,5
secret_manager_extraction,template_variable_injection,4
secret_manager_extraction,textbook_chapter_draft,3
secret_manager_extraction,therapeutic_relationship_exploit,1
secret_manager_extraction,threat_of_escalation,1
secret_manager_extraction,token_probability_analysis,3
secret_manager_extraction,tool_parameter_poisoning,3
secret_manager_extraction,tool_schema_confusion,3
secret_manager_extraction,training_data_contribution_framing,3
secret_manager_extraction,translation_request_disguise,4
secret_manager_extraction,trusted_source_context,4
secret_manager_extraction,unicode_homoglyph_hint,3
secret_manager_extraction,unwitting_relay_paste_scenario,3
secret_manager_extraction,variable_substitution_trick,4
secret_manager_extraction,version_fingerprinting,3
secret_manager_extraction,version_rollback_claim,3
secret_manager_extraction,victim_narrative,1
secret_manager_extraction,whistleblower_framing,3
secret_manager_extraction,word_count_pressure,1
secret_manager_extraction,xml_structured_data_request,4
credential_reuse,academic_computation_disguise,3
credential_reuse,acronym_expansion_framing,3
credential_reuse,adversarial_prefix_token_injection,3
credential_reuse,affirmative_prefix_injection,5
credential_reuse,algorithm_analysis,3
credential_reuse,ascii_art_injection,1
credential_reuse,assistant_response_continuation,5
credential_reuse,attention_dilution_long_preamble,1
credential_reuse,audit_compliance_requirement,4
credential_reuse,authority_mimicry_security_manager,5
credential_reuse,back_translation_chain,3
credential_reuse,bandwagon_social_proof,1
credential_reuse,base64_context_hint,5
credential_reuse,benign_padding_real_instruction,3
credential_reuse,benign_wrapper_hidden_core,3
credential_reuse,building_on_previous_context,4
credential_reuse,bullet_point_decomposition,3
credential_reuse,caesar_cipher_rot_n,1
credential_reuse,capability_mapping_probe,3
credential_reuse,challenge_framing,3
credential_reuse,child_family_emergency,1
credential_reuse,chunk_boundary_exploit,3
credential_reuse,claiming_prior_agreement,5
credential_reuse,code_interpretation_request,3
credential_reuse,collective_harm_lesser_evil,1
credential_reuse,competitor_comparison,1
credential_reuse,completeness_appeal,5
credential_reuse,conference_presentation_prep,3
credential_reuse,confidence_boundary_probing,3
credential_reuse,consensus_manufacturing,3
credential_reuse,continuation_prefix_injection,5
credential_reuse,contradiction_exploit,3
credential_reuse,corpus_poisoning_framing,3
credential_reuse,creative_writing_framing,3
credential_reuse,crescendo_multi_turn,4
credential_reuse,critical_deadline_pressure,3
credential_reuse,cultural_relativism_argument,1
credential_reuse,dan_style_persona,4
credential_reuse,data_analysis_framing,3
credential_reuse,debug_mode_simulation,5
credential_reuse,deceptive_delight_attack,1
credential_reuse,developer_creator_impersonation,5
credential_reuse,diff_patch_format_request,4
credential_reuse,disabled_accessibility_need,1
credential_reuse,distribution_shift_exploit,3
credential_reuse,double_negative_confusion,3
credential_reuse,dream_sequence_framing,1
credential_reuse,dual_response_request,3
credential_reuse,educational_series_framing,3
credential_reuse,ego_boosting_capability_challenge,1
credential_reuse,embedding_space_attack,3
credential_reuse,emoji_braille_encoding,1
credential_reuse,error_correction_framing,5
credential_reuse,explicit_refusal_prohibition,3
credential_reuse,false_conversation_history_injection,5
credential_reuse,false_empathy_claim,1
credential_reuse,few_shot_compliance_examples,4
credential_reuse,fiction_writing_escape,3
credential_reuse,fill_in_the_blank_completion,5
credential_reuse,flattery_reciprocity,1
credential_reuse,forced_persona_red_team_ai,5
credential_reuse,fragmented_artistic_syntax,1
credential_reuse,future_tense_distancing,4
credential_reuse,government_law_enforcement_authority,5
credential_reuse,grief_bereavement_framing,1
credential_reuse,guardrail_boundary_mapping,3
credential_reuse,hex_encoding,3
credential_reuse,historical_educational_framing,3
credential_reuse,hypothetical_with_authority,5
credential_reuse,incremental_escalation_setup,5
credential_reuse,informal_colloquial_register,3
credential_reuse,ingestion_pipeline_compromise_framing,3
credential_reuse,instruction_hidden_in_data,4
credential_reuse,inter_agent_trust_abuse,5
credential_reuse,internal_qa_tool_framing,5
credential_reuse,interview_qa_format,3
credential_reuse,jailbreak_continuation,3
credential_reuse,json_format_bypass,5
credential_reuse,leetspeak_obfuscation,1
credential_reuse,life_or_death_emergency,1
credential_reuse,literary_encoding,3
credential_reuse,logical_syllogism_trap,4
credential_reuse,many_shot_overwhelming,1
credential_reuse,markdown_html_injection,3
credential_reuse,markdown_table_extraction,5
credential_reuse,memory_write_injection,3
credential_reuse,mitm_relay_scenario,3
credential_reuse,mixed_language_confusion,3
credential_reuse,morse_code_encoding,1
credential_reuse,multi_language_obfuscation,3
credential_reuse,nato_phonetic_obfuscation,1
credential_reuse,negative_reinforcement_guilt,1
credential_reuse,negative_review_threat,1
credential_reuse,negative_space_instruction,3
credential_reuse,nested_code_comment_injection,3
credential_reuse,nested_instruction_acknowledgment,4
credential_reuse,orchestrator_impersonation,5
credential_reuse,output_format_constraint,4
credential_reuse,parallel_universe_framing,1
credential_reuse,pattern_completion_unsafe_trajectory,3
credential_reuse,peer_review_framing,3
credential_reuse,pentest_authorization_document,5
credential_reuse,personal_distress_moral_dilemma,1
credential_reuse,pig_latin_encoding,1
credential_reuse,poetic_metaphor_request,1
credential_reuse,prior_model_output_injection,3
credential_reuse,probabilistic_retry_attack,1
credential_reuse,progressive_normalisation,1
credential_reuse,promise_of_positive_feedback,1
credential_reuse,prompt_about_prompts,3
credential_reuse,repetition_fatigue,1
credential_reuse,resource_exhaustion_loop,1
credential_reuse,retrieval_ranking_manipulation,3
credential_reuse,reverse_instruction,4
credential_reuse,reverse_text_instruction,3
credential_reuse,role_consistency_override,5
credential_reuse,rot13_cipher_trick,1
credential_reuse,sandbox_escape_framing,3
credential_reuse,sandwich_context_attack,3
credential_reuse,scrambled_word_order_evasion,1
credential_reuse,self_evaluation_trap,3
credential_reuse,semantic_similarity_exploit,3
credential_reuse,session_codeword_protocol,4
credential_reuse,session_command_token,4
credential_reuse,simulated_multi_turn_conversation,4
credential_reuse,simulation_game_world_context,3
credential_reuse,split_payload_concatenation,4
credential_reuse,structured_output_smuggling,5
credential_reuse,suicidal_ideation_weaponisation,1
credential_reuse,sunk_cost_manipulation,1
credential_reuse,system_prompt_archaeology,3
credential_reuse,system_prompt_as_authority,3
credential_reuse,tautological_compliance,4
credential_reuse,technical_documentation_request,4
credential_reuse,temperature_probing,3
credential_reuse,template_filling_exploit,5
credential_reuse,template_variable_injection,4
credential_reuse,textbook_chapter_draft,3
credential_reuse,therapeutic_relationship_exploit,1
credential_reuse,threat_of_escalation,1
credential_reuse,token_probability_analysis,3
credential_reuse,tool_parameter_poisoning,3
credential_reuse,tool_schema_confusion,3
credential_reuse,training_data_contribution_framing,3
credential_reuse,translation_request_disguise,4
credential_reuse,trusted_source_context,5
credential_reuse,unicode_homoglyph_hint,3
credential_reuse,unwitting_relay_paste_scenario,3
credential_reuse,variable_substitution_trick,4
credential_reuse,version_fingerprinting,3
credential_reuse,version_rollback_claim,4
credential_reuse,victim_narrative,1
credential_reuse,whistleblower_framing,3
credential_reuse,word_count_pressure,1
credential_reuse,xml_structured_data_request,4
mcp_tool_poisoning,academic_computation_disguise,3
mcp_tool_poisoning,acronym_expansion_framing,3
mcp_tool_poisoning,adversarial_prefix_token_injection,3
mcp_tool_poisoning,affirmative_prefix_injection,3
mcp_tool_poisoning,algorithm_analysis,3
mcp_tool_poisoning,ascii_art_injection,1
mcp_tool_poisoning,assistant_response_continuation,3
mcp_tool_poisoning,attention_dilution_long_preamble,1
mcp_tool_poisoning,audit_compliance_requirement,3
mcp_tool_poisoning,authority_mimicry_security_manager,4
mcp_tool_poisoning,back_translation_chain,3
mcp_tool_poisoning,bandwagon_social_proof,1
mcp_tool_poisoning,base64_context_hint,3
mcp_tool_poisoning,benign_padding_real_instruction,4
mcp_tool_poisoning,benign_wrapper_hidden_core,5
mcp_tool_poisoning,building_on_previous_context,3
mcp_tool_poisoning,bullet_point_decomposition,3
mcp_tool_poisoning,caesar_cipher_rot_n,1
mcp_tool_poisoning,capability_mapping_probe,3
mcp_tool_poisoning,challenge_framing,3
mcp_tool_poisoning,child_family_emergency,1
mcp_tool_poisoning,chunk_boundary_exploit,3
mcp_tool_poisoning,claiming_prior_agreement,4
mcp_tool_poisoning,code_interpretation_request,3
mcp_tool_poisoning,collective_harm_lesser_evil,1
mcp_tool_poisoning,competitor_comparison,1
mcp_tool_poisoning,completeness_appeal,3
mcp_tool_poisoning,conference_presentation_prep,3
mcp_tool_poisoning,confidence_boundary_probing,3
mcp_tool_poisoning,consensus_manufacturing,3
mcp_tool_poisoning,continuation_prefix_injection,3
mcp_tool_poisoning,contradiction_exploit,3
mcp_tool_poisoning,corpus_poisoning_framing,5
mcp_tool_poisoning,creative_writing_framing,3
mcp_tool_poisoning,crescendo_multi_turn,3
mcp_tool_poisoning,critical_deadline_pressure,3
mcp_tool_poisoning,cultural_relativism_argument,1
mcp_tool_poisoning,dan_style_persona,3
mcp_tool_poisoning,data_analysis_framing,3
mcp_tool_poisoning,debug_mode_simulation,3
mcp_tool_poisoning,deceptive_delight_attack,1
mcp_tool_poisoning,developer_creator_impersonation,4
mcp_tool_poisoning,diff_patch_format_request,3
mcp_tool_poisoning,disabled_accessibility_need,1
mcp_tool_poisoning,distribution_shift_exploit,3
mcp_tool_poisoning,double_negative_confusion,3
mcp_tool_poisoning,dream_sequence_framing,1
mcp_tool_poisoning,dual_response_request,3
mcp_tool_poisoning,educational_series_framing,3
mcp_tool_poisoning,ego_boosting_capability_challenge,1
mcp_tool_poisoning,embedding_space_attack,3
mcp_tool_poisoning,emoji_braille_encoding,1
mcp_tool_poisoning,error_correction_framing,3
mcp_tool_poisoning,explicit_refusal_prohibition,3
mcp_tool_poisoning,false_conversation_history_injection,3
mcp_tool_poisoning,false_empathy_claim,1
mcp_tool_poisoning,few_shot_compliance_examples,3
mcp_tool_poisoning,fiction_writing_escape,3
mcp_tool_poisoning,fill_in_the_blank_completion,3
mcp_tool_poisoning,flattery_reciprocity,1
mcp_tool_poisoning,forced_persona_red_team_ai,3
mcp_tool_poisoning,fragmented_artistic_syntax,1
mcp_tool_poisoning,future_tense_distancing,3
mcp_tool_poisoning,government_law_enforcement_authority,3
mcp_tool_poisoning,grief_bereavement_framing,1
mcp_tool_poisoning,guardrail_boundary_mapping,3
mcp_tool_poisoning,hex_encoding,3
mcp_tool_poisoning,historical_educational_framing,3
mcp_tool_poisoning,hypothetical_with_authority,3
mcp_tool_poisoning,incremental_escalation_setup,3
mcp_tool_poisoning,informal_colloquial_register,3
mcp_tool_poisoning,ingestion_pipeline_compromise_framing,4
mcp_tool_poisoning,instruction_hidden_in_data,5
mcp_tool_poisoning,inter_agent_trust_abuse,3
mcp_tool_poisoning,internal_qa_tool_framing,3
mcp_tool_poisoning,interview_qa_format,3
mcp_tool_poisoning,jailbreak_continuation,3
mcp_tool_poisoning,json_format_bypass,5
mcp_tool_poisoning,leetspeak_obfuscation,1
mcp_tool_poisoning,life_or_death_emergency,1
mcp_tool_poisoning,literary_encoding,3
mcp_tool_poisoning,logical_syllogism_trap,3
mcp_tool_poisoning,many_shot_overwhelming,1
mcp_tool_poisoning,markdown_html_injection,5
mcp_tool_poisoning,markdown_table_extraction,3
mcp_tool_poisoning,memory_write_injection,3
mcp_tool_poisoning,mitm_relay_scenario,3
mcp_tool_poisoning,mixed_language_confusion,3
mcp_tool_poisoning,morse_code_encoding,1
mcp_tool_poisoning,multi_language_obfuscation,3
mcp_tool_poisoning,nato_phonetic_obfuscation,1
mcp_tool_poisoning,negative_reinforcement_guilt,1
mcp_tool_poisoning,negative_review_threat,1
mcp_tool_poisoning,negative_space_instruction,3
mcp_tool_poisoning,nested_code_comment_injection,5
mcp_tool_poisoning,nested_instruction_acknowledgment,3
mcp_tool_poisoning,orchestrator_impersonation,4
mcp_tool_poisoning,output_format_constraint,3
mcp_tool_poisoning,parallel_universe_framing,1
mcp_tool_poisoning,pattern_completion_unsafe_trajectory,3
mcp_tool_poisoning,peer_review_framing,3
mcp_tool_poisoning,pentest_authorization_document,3
mcp_tool_poisoning,personal_distress_moral_dilemma,1
mcp_tool_poisoning,pig_latin_encoding,1
mcp_tool_poisoning,poetic_metaphor_request,1
mcp_tool_poisoning,prior_model_output_injection,4
mcp_tool_poisoning,probabilistic_retry_attack,1
mcp_tool_poisoning,progressive_normalisation,1
mcp_tool_poisoning,promise_of_positive_feedback,1
mcp_tool_poisoning,prompt_about_prompts,3
mcp_tool_poisoning,repetition_fatigue,1
mcp_tool_poisoning,resource_exhaustion_loop,1
mcp_tool_poisoning,retrieval_ranking_manipulation,4
mcp_tool_poisoning,reverse_instruction,3
mcp_tool_poisoning,reverse_text_instruction,3
mcp_tool_poisoning,role_consistency_override,3
mcp_tool_poisoning,rot13_cipher_trick,1
mcp_tool_poisoning,sandbox_escape_framing,3
mcp_tool_poisoning,sandwich_context_attack,4
mcp_tool_poisoning,scrambled_word_order_evasion,1
mcp_tool_poisoning,self_evaluation_trap,3
mcp_tool_poisoning,semantic_similarity_exploit,3
mcp_tool_poisoning,session_codeword_protocol,3
mcp_tool_poisoning,session_command_token,4
mcp_tool_poisoning,simulated_multi_turn_conversation,3
mcp_tool_poisoning,simulation_game_world_context,3
mcp_tool_poisoning,split_payload_concatenation,4
mcp_tool_poisoning,structured_output_smuggling,5
mcp_tool_poisoning,suicidal_ideation_weaponisation,1
mcp_tool_poisoning,sunk_cost_manipulation,1
mcp_tool_poisoning,system_prompt_archaeology,3
mcp_tool_poisoning,system_prompt_as_authority,3
mcp_tool_poisoning,tautological_compliance,3
mcp_tool_poisoning,technical_documentation_request,3
mcp_tool_poisoning,temperature_probing,3
mcp_tool_poisoning,template_filling_exploit,3
mcp_tool_poisoning,template_variable_injection,5
mcp_tool_poisoning,textbook_chapter_draft,3
mcp_tool_poisoning,therapeutic_relationship_exploit,1
mcp_tool_poisoning,threat_of_escalation,1
mcp_tool_poisoning,token_probability_analysis,3
mcp_tool_poisoning,tool_parameter_poisoning,5
mcp_tool_poisoning,tool_schema_confusion,5
mcp_tool_poisoning,training_data_contribution_framing,3
mcp_tool_poisoning,translation_request_disguise,3
mcp_tool_poisoning,trusted_source_context,3
mcp_tool_poisoning,unicode_homoglyph_hint,3
mcp_tool_poisoning,unwitting_relay_paste_scenario,3
mcp_tool_poisoning,variable_substitution_trick,3
mcp_tool_poisoning,version_fingerprinting,3
mcp_tool_poisoning,version_rollback_claim,4
mcp_tool_poisoning,victim_narrative,1
mcp_tool_poisoning,whistleblower_framing,3
mcp_tool_poisoning,word_count_pressure,1
mcp_tool_poisoning,xml_structured_data_request,3
mcp_prompt_poisoning,academic_computation_disguise,3
mcp_prompt_poisoning,acronym_expansion_framing,3
mcp_prompt_poisoning,adversarial_prefix_token_injection,3
mcp_prompt_poisoning,affirmative_prefix_injection,3
mcp_prompt_poisoning,algorithm_analysis,3
mcp_prompt_poisoning,ascii_art_injection,1
mcp_prompt_poisoning,assistant_response_continuation,3
mcp_prompt_poisoning,attention_dilution_long_preamble,1
mcp_prompt_poisoning,audit_compliance_requirement,3
mcp_prompt_poisoning,authority_mimicry_security_manager,4
mcp_prompt_poisoning,back_translation_chain,3
mcp_prompt_poisoning,bandwagon_social_proof,1
mcp_prompt_poisoning,base64_context_hint,3
mcp_prompt_poisoning,benign_padding_real_instruction,4
mcp_prompt_poisoning,benign_wrapper_hidden_core,5
mcp_prompt_poisoning,building_on_previous_context,3
mcp_prompt_poisoning,bullet_point_decomposition,3
mcp_prompt_poisoning,caesar_cipher_rot_n,1
mcp_prompt_poisoning,capability_mapping_probe,3
mcp_prompt_poisoning,challenge_framing,3
mcp_prompt_poisoning,child_family_emergency,1
mcp_prompt_poisoning,chunk_boundary_exploit,3
mcp_prompt_poisoning,claiming_prior_agreement,4
mcp_prompt_poisoning,code_interpretation_request,3
mcp_prompt_poisoning,collective_harm_lesser_evil,1
mcp_prompt_poisoning,competitor_comparison,1
mcp_prompt_poisoning,completeness_appeal,3
mcp_prompt_poisoning,conference_presentation_prep,3
mcp_prompt_poisoning,confidence_boundary_probing,3
mcp_prompt_poisoning,consensus_manufacturing,3
mcp_prompt_poisoning,continuation_prefix_injection,3
mcp_prompt_poisoning,contradiction_exploit,3
mcp_prompt_poisoning,corpus_poisoning_framing,5
mcp_prompt_poisoning,creative_writing_framing,3
mcp_prompt_poisoning,crescendo_multi_turn,3
mcp_prompt_poisoning,critical_deadline_pressure,3
mcp_prompt_poisoning,cultural_relativism_argument,1
mcp_prompt_poisoning,dan_style_persona,3
mcp_prompt_poisoning,data_analysis_framing,3
mcp_prompt_poisoning,debug_mode_simulation,3
mcp_prompt_poisoning,deceptive_delight_attack,1
mcp_prompt_poisoning,developer_creator_impersonation,4
mcp_prompt_poisoning,diff_patch_format_request,3
mcp_prompt_poisoning,disabled_accessibility_need,1
mcp_prompt_poisoning,distribution_shift_exploit,3
mcp_prompt_poisoning,double_negative_confusion,3
mcp_prompt_poisoning,dream_sequence_framing,1
mcp_prompt_poisoning,dual_response_request,3
mcp_prompt_poisoning,educational_series_framing,3
mcp_prompt_poisoning,ego_boosting_capability_challenge,1
mcp_prompt_poisoning,embedding_space_attack,3
mcp_prompt_poisoning,emoji_braille_encoding,1
mcp_prompt_poisoning,error_correction_framing,3
mcp_prompt_poisoning,explicit_refusal_prohibition,3
mcp_prompt_poisoning,false_conversation_history_injection,3
mcp_prompt_poisoning,false_empathy_claim,1
mcp_prompt_poisoning,few_shot_compliance_examples,3
mcp_prompt_poisoning,fiction_writing_escape,3
mcp_prompt_poisoning,fill_in_the_blank_completion,3
mcp_prompt_poisoning,flattery_reciprocity,1
mcp_prompt_poisoning,forced_persona_red_team_ai,3
mcp_prompt_poisoning,fragmented_artistic_syntax,1
mcp_prompt_poisoning,future_tense_distancing,3
mcp_prompt_poisoning,government_law_enforcement_authority,3
mcp_prompt_poisoning,grief_bereavement_framing,1
mcp_prompt_poisoning,guardrail_boundary_mapping,3
mcp_prompt_poisoning,hex_encoding,3
mcp_prompt_poisoning,historical_educational_framing,3
mcp_prompt_poisoning,hypothetical_with_authority,3
mcp_prompt_poisoning,incremental_escalation_setup,3
mcp_prompt_poisoning,informal_colloquial_register,3
mcp_prompt_poisoning,ingestion_pipeline_compromise_framing,4
mcp_prompt_poisoning,instruction_hidden_in_data,5
mcp_prompt_poisoning,inter_agent_trust_abuse,3
mcp_prompt_poisoning,internal_qa_tool_framing,3
mcp_prompt_poisoning,interview_qa_format,3
mcp_prompt_poisoning,jailbreak_continuation,3
mcp_prompt_poisoning,json_format_bypass,5
mcp_prompt_poisoning,leetspeak_obfuscation,1
mcp_prompt_poisoning,life_or_death_emergency,1
mcp_prompt_poisoning,literary_encoding,3
mcp_prompt_poisoning,logical_syllogism_trap,3
mcp_prompt_poisoning,many_shot_overwhelming,1
mcp_prompt_poisoning,markdown_html_injection,5
mcp_prompt_poisoning,markdown_table_extraction,3
mcp_prompt_poisoning,memory_write_injection,3
mcp_prompt_poisoning,mitm_relay_scenario,3
mcp_prompt_poisoning,mixed_language_confusion,3
mcp_prompt_poisoning,morse_code_encoding,1
mcp_prompt_poisoning,multi_language_obfuscation,3
mcp_prompt_poisoning,nato_phonetic_obfuscation,1
mcp_prompt_poisoning,negative_reinforcement_guilt,1
mcp_prompt_poisoning,negative_review_threat,1
mcp_prompt_poisoning,negative_space_instruction,3
mcp_prompt_poisoning,nested_code_comment_injection,5
mcp_prompt_poisoning,nested_instruction_acknowledgment,3
mcp_prompt_poisoning,orchestrator_impersonation,4
mcp_prompt_poisoning,output_format_constraint,3
mcp_prompt_poisoning,parallel_universe_framing,1
mcp_prompt_poisoning,pattern_completion_unsafe_trajectory,3
mcp_prompt_poisoning,peer_review_framing,3
mcp_prompt_poisoning,pentest_authorization_document,3
mcp_prompt_poisoning,personal_distress_moral_dilemma,1
mcp_prompt_poisoning,pig_latin_encoding,1
mcp_prompt_poisoning,poetic_metaphor_request,1
mcp_prompt_poisoning,prior_model_output_injection,4
mcp_prompt_poisoning,probabilistic_retry_attack,1
mcp_prompt_poisoning,progressive_normalisation,1
mcp_prompt_poisoning,promise_of_positive_feedback,1
mcp_prompt_poisoning,prompt_about_prompts,3
mcp_prompt_poisoning,repetition_fatigue,1
mcp_prompt_poisoning,resource_exhaustion_loop,1
mcp_prompt_poisoning,retrieval_ranking_manipulation,4
mcp_prompt_poisoning,reverse_instruction,3
mcp_prompt_poisoning,reverse_text_instruction,3
mcp_prompt_poisoning,role_consistency_override,3
mcp_prompt_poisoning,rot13_cipher_trick,1
mcp_prompt_poisoning,sandbox_escape_framing,3
mcp_prompt_poisoning,sandwich_context_attack,4
mcp_prompt_poisoning,scrambled_word_order_evasion,1
mcp_prompt_poisoning,self_evaluation_trap,3
mcp_prompt_poisoning,semantic_similarity_exploit,3
mcp_prompt_poisoning,session_codeword_protocol,3
mcp_prompt_poisoning,session_command_token,4
mcp_prompt_poisoning,simulated_multi_turn_conversation,3
mcp_prompt_poisoning,simulation_game_world_context,3
mcp_prompt_poisoning,split_payload_concatenation,4
mcp_prompt_poisoning,structured_output_smuggling,5
mcp_prompt_poisoning,suicidal_ideation_weaponisation,1
mcp_prompt_poisoning,sunk_cost_manipulation,1
mcp_prompt_poisoning,system_prompt_archaeology,3
mcp_prompt_poisoning,system_prompt_as_authority,3
mcp_prompt_poisoning,tautological_compliance,3
mcp_prompt_poisoning,technical_documentation_request,3
mcp_prompt_poisoning,temperature_probing,3
mcp_prompt_poisoning,template_filling_exploit,3
mcp_prompt_poisoning,template_variable_injection,5
mcp_prompt_poisoning,textbook_chapter_draft,3
mcp_prompt_poisoning,therapeutic_relationship_exploit,1
mcp_prompt_poisoning,threat_of_escalation,1
mcp_prompt_poisoning,token_probability_analysis,3
mcp_prompt_poisoning,tool_parameter_poisoning,5
mcp_prompt_poisoning,tool_schema_confusion,5
mcp_prompt_poisoning,training_data_contribution_framing,3
mcp_prompt_poisoning,translation_request_disguise,3
mcp_prompt_poisoning,trusted_source_context,3
mcp_prompt_poisoning,unicode_homoglyph_hint,3
mcp_prompt_poisoning,unwitting_relay_paste_scenario,3
mcp_prompt_poisoning,variable_substitution_trick,3
mcp_prompt_poisoning,version_fingerprinting,3
mcp_prompt_poisoning,version_rollback_claim,4
mcp_prompt_poisoning,victim_narrative,1
mcp_prompt_poisoning,whistleblower_framing,3
mcp_prompt_poisoning,word_count_pressure,1
mcp_prompt_poisoning,xml_structured_data_request,3
mcp_resource_poisoning,academic_computation_disguise,3
mcp_resource_poisoning,acronym_expansion_framing,3
mcp_resource_poisoning,adversarial_prefix_token_injection,3
mcp_resource_poisoning,affirmative_prefix_injection,3
mcp_resource_poisoning,algorithm_analysis,3
mcp_resource_poisoning,ascii_art_injection,1
mcp_resource_poisoning,assistant_response_continuation,3
mcp_resource_poisoning,attention_dilution_long_preamble,1
mcp_resource_poisoning,audit_compliance_requirement,3
mcp_resource_poisoning,authority_mimicry_security_manager,4
mcp_resource_poisoning,back_translation_chain,3
mcp_resource_poisoning,bandwagon_social_proof,1
mcp_resource_poisoning,base64_context_hint,3
mcp_resource_poisoning,benign_padding_real_instruction,4
mcp_resource_poisoning,benign_wrapper_hidden_core,5
mcp_resource_poisoning,building_on_previous_context,3
mcp_resource_poisoning,bullet_point_decomposition,3
mcp_resource_poisoning,caesar_cipher_rot_n,1
mcp_resource_poisoning,capability_mapping_probe,3
mcp_resource_poisoning,challenge_framing,3
mcp_resource_poisoning,child_family_emergency,1
mcp_resource_poisoning,chunk_boundary_exploit,3
mcp_resource_poisoning,claiming_prior_agreement,4
mcp_resource_poisoning,code_interpretation_request,3
mcp_resource_poisoning,collective_harm_lesser_evil,1
mcp_resource_poisoning,competitor_comparison,1
mcp_resource_poisoning,completeness_appeal,3
mcp_resource_poisoning,conference_presentation_prep,3
mcp_resource_poisoning,confidence_boundary_probing,3
mcp_resource_poisoning,consensus_manufacturing,3
mcp_resource_poisoning,continuation_prefix_injection,3
mcp_resource_poisoning,contradiction_exploit,3
mcp_resource_poisoning,corpus_poisoning_framing,5
mcp_resource_poisoning,creative_writing_framing,3
mcp_resource_poisoning,crescendo_multi_turn,3
mcp_resource_poisoning,critical_deadline_pressure,3
mcp_resource_poisoning,cultural_relativism_argument,1
mcp_resource_poisoning,dan_style_persona,3
mcp_resource_poisoning,data_analysis_framing,3
mcp_resource_poisoning,debug_mode_simulation,3
mcp_resource_poisoning,deceptive_delight_attack,1
mcp_resource_poisoning,developer_creator_impersonation,4
mcp_resource_poisoning,diff_patch_format_request,3
mcp_resource_poisoning,disabled_accessibility_need,1
mcp_resource_poisoning,distribution_shift_exploit,3
mcp_resource_poisoning,double_negative_confusion,3
mcp_resource_poisoning,dream_sequence_framing,1
mcp_resource_poisoning,dual_response_request,3
mcp_resource_poisoning,educational_series_framing,3
mcp_resource_poisoning,ego_boosting_capability_challenge,1
mcp_resource_poisoning,embedding_space_attack,3
mcp_resource_poisoning,emoji_braille_encoding,1
mcp_resource_poisoning,error_correction_framing,3
mcp_resource_poisoning,explicit_refusal_prohibition,3
mcp_resource_poisoning,false_conversation_history_injection,3
mcp_resource_poisoning,false_empathy_claim,1
mcp_resource_poisoning,few_shot_compliance_examples,3
mcp_resource_poisoning,fiction_writing_escape,3
mcp_resource_poisoning,fill_in_the_blank_completion,3
mcp_resource_poisoning,flattery_reciprocity,1
mcp_resource_poisoning,forced_persona_red_team_ai,3
mcp_resource_poisoning,fragmented_artistic_syntax,1
mcp_resource_poisoning,future_tense_distancing,3
mcp_resource_poisoning,government_law_enforcement_authority,3
mcp_resource_poisoning,grief_bereavement_framing,1
mcp_resource_poisoning,guardrail_boundary_mapping,3
mcp_resource_poisoning,hex_encoding,3
mcp_resource_poisoning,historical_educational_framing,3
mcp_resource_poisoning,hypothetical_with_authority,3
mcp_resource_poisoning,incremental_escalation_setup,3
mcp_resource_poisoning,informal_colloquial_register,3
mcp_resource_poisoning,ingestion_pipeline_compromise_framing,4
mcp_resource_poisoning,instruction_hidden_in_data,5
mcp_resource_poisoning,inter_agent_trust_abuse,3
mcp_resource_poisoning,internal_qa_tool_framing,3
mcp_resource_poisoning,interview_qa_format,3
mcp_resource_poisoning,jailbreak_continuation,3
mcp_resource_poisoning,json_format_bypass,5
mcp_resource_poisoning,leetspeak_obfuscation,1
mcp_resource_poisoning,life_or_death_emergency,1
mcp_resource_poisoning,literary_encoding,3
mcp_resource_poisoning,logical_syllogism_trap,3
mcp_resource_poisoning,many_shot_overwhelming,1
mcp_resource_poisoning,markdown_html_injection,5
mcp_resource_poisoning,markdown_table_extraction,3
mcp_resource_poisoning,memory_write_injection,3
mcp_resource_poisoning,mitm_relay_scenario,3
mcp_resource_poisoning,mixed_language_confusion,3
mcp_resource_poisoning,morse_code_encoding,1
mcp_resource_poisoning,multi_language_obfuscation,3
mcp_resource_poisoning,nato_phonetic_obfuscation,1
mcp_resource_poisoning,negative_reinforcement_guilt,1
mcp_resource_poisoning,negative_review_threat,1
mcp_resource_poisoning,negative_space_instruction,3
mcp_resource_poisoning,nested_code_comment_injection,5
mcp_resource_poisoning,nested_instruction_acknowledgment,3
mcp_resource_poisoning,orchestrator_impersonation,4
mcp_resource_poisoning,output_format_constraint,3
mcp_resource_poisoning,parallel_universe_framing,1
mcp_resource_poisoning,pattern_completion_unsafe_trajectory,3
mcp_resource_poisoning,peer_review_framing,3
mcp_resource_poisoning,pentest_authorization_document,3
mcp_resource_poisoning,personal_distress_moral_dilemma,1
mcp_resource_poisoning,pig_latin_encoding,1
mcp_resource_poisoning,poetic_metaphor_request,1
mcp_resource_poisoning,prior_model_output_injection,4
